Jar,Time,Temp,Class,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Circularity (Hu),Date,Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width,Density_inds/ml,
87,12,22,Tetrahymena,596.282,0.4931,135.5849,136.8829,139.4502,12571.3554,7734.9887,10953.2093,0.7876,6/17/19,27.5538,0.5556,37.2915,40.8495,CF187E92-2531-411B-8F06-7B88AEE5DCDE,0.9905,1.0285,1.0188,43.7229,2019-06-17T11:01:33.854,1.10E+04,19.1595,1819,
87,12,22,Tetrahymena,577.5968,0.4672,121.4935,129.4206,133.4336,10394.0232,6792.9623,10442.4144,0.7646,6/17/19,27.1186,0.4431,40.6999,42.2955,91B95F4B-568F-4C73-AADA-2FF72260610A,0.9387,1.0983,1.031,36.2059,2019-06-17T11:01:33.941,1.04E+04,18.4365,1819,
87,12,22,Tetrahymena,637.0278,0.3474,125.7521,132.2465,135.3285,10845.8605,6864.4039,12094.874,0.6174,6/17/19,28.4796,0.3385,49.3962,51.6945,54B9B105-C0FD-442D-9DDF-FA64CC7D2010,0.9509,1.0762,1.0233,33.8446,2019-06-17T11:01:34.899,1.21E+04,16.9905,1819,
87,12,22,Tetrahymena,622.9618,0.4581,140.1335,141.5941,144.029,13428.4206,7500.0096,11696.499,0.7563,6/17/19,28.1634,0.6052,36.0064,43.7415,87F66CCC-65DF-42AF-95E1-E087FB3517CF,0.9897,1.0278,1.0172,43.4778,2019-06-17T11:01:35.290,1.17E+04,19.1595,1819,
87,12,22,Tetrahymena,750.5664,0.3895,126.6465,131.736,135.0559,13680.4566,10012.8753,15468.4743,0.6719,6/17/19,30.9136,0.3202,55.3855,53.8635,953BC068-23D8-49AB-8F97-3C27FA296F32,0.9614,1.0664,1.0252,32.3539,2019-06-17T11:01:35.290,1.55E+04,21.3285,1819,
87,12,22,Tetrahymena,689.2071,0.457,125.3547,130.6884,134.1416,15191.4548,9307.2551,13610.948,0.75,6/17/19,29.6231,0.5398,40.4909,45.9105,59EFD8C5-6E96-493C-82C0-DA17E581BFF2,0.9592,1.0701,1.0264,44.6456,2019-06-17T11:01:35.334,1.36E+04,19.8825,1819,
87,12,22,Tetrahymena,625.7737,0.4759,130.3445,133.5191,136.6763,13697.4141,7890.9746,11775.7812,0.7729,6/17/19,28.2269,0.6064,36.1986,43.0185,EB106E0F-1E57-4EDF-A1F0-E0C8DF044CB3,0.9762,1.0486,1.0236,45.5384,2019-06-17T11:01:35.577,1.18E+04,19.1595,1819,
87,12,22,Tetrahymena,544.9762,0.584,107.9491,117.2416,120.6991,14125.6721,7266.82,9570.4001,0.8689,6/17/19,26.3417,1,26.2003,36.5115,A1F17BF5-F250-478D-848D-67C1626601D2,0.9207,1.1181,1.0295,35.1387,2019-06-17T11:01:35.662,9.57E+03,20.6055,1819,
87,12,22,Tetrahymena,739.2196,0.413,110.2994,120.9948,124.1081,14512.4123,9080.2932,15119.0341,0.7036,6/17/19,30.679,0.4522,44.8745,50.9715,BE1AD069-41AA-4717-B847-0C505D5D2604,0.9116,1.1252,1.0257,34.3504,2019-06-17T11:01:35.701,1.51E+04,19.1595,1819,
87,12,22,Tetrahymena,391.4366,0.8172,107.7518,113.4517,115.2655,7778.5195,5296.5721,5825.8056,0.9758,6/17/19,22.3247,1,21.4751,25.6665,03E5A1FD-304F-4155-8D25-C724468BAC3B,0.9498,1.0697,1.016,35.2074,2019-06-17T11:01:36.034,5.83E+03,19.8825,1819,
87,12,22,Tetrahymena,690.6201,0.4414,120.9582,130.8144,135.2163,14990.6316,9925.2303,13652.8289,0.7358,6/17/19,29.6534,0.4462,45.7676,48.8025,266EBDB0-8A40-4C6F-BA6E-1387239A9382,0.9247,1.1179,1.0336,29.3273,2019-06-17T11:01:36.855,1.37E+04,20.6055,1819,
87,12,22,Tetrahymena,585.0671,0.4592,118.7268,127.6291,131.1512,10761.7463,6974.6828,10645.6524,0.7561,6/17/19,27.2934,0.4448,41.0643,43.0185,1E7B2CA5-711E-4A26-B028-B1E432744682,0.9302,1.1046,1.0276,37.675,2019-06-17T11:01:37.072,1.06E+04,18.4365,1819,
87,12,22,Tetrahymena,470.8319,0.5153,137.4343,139.8599,143.3919,12157.6437,5506.3431,7685.3312,0.8126,6/17/19,24.4843,1,24.9222,36.5115,E219A8AC-81E4-439D-A4EF-445DC9DF7C6A,0.9827,1.0433,1.0253,47.7895,2019-06-17T11:01:37.159,7.69E+03,17.7135,1819,
87,12,22,Tetrahymena,661.4463,0.4638,126.9981,130.5476,133.4633,12603.1299,8346.5176,12796.9281,0.759,6/17/19,29.0203,0.4545,42.6704,44.4645,AAD0A6A0-F428-457F-9387-F85082432BFD,0.9728,1.0509,1.0223,41.5841,2019-06-17T11:01:37.639,1.28E+04,19.1595,1819,
87,12,22,Tetrahymena,454.2384,0.5655,127.3643,130.4634,132.7589,9178.7639,5691.0068,7282.6515,0.8539,6/17/19,24.049,0.582,32.5554,35.0655,4167DDAA-7ACB-440C-8420-6C05B6F59E0B,0.9762,1.0424,1.0176,37.164,2019-06-17T11:01:37.683,7.28E+03,19.8825,1819,
87,12,22,Tetrahymena,808.8434,0.4415,141.0186,141.6915,143.7965,18409.4247,11635.4693,17304.555,0.7374,6/17/19,32.0913,0.5047,45.1495,51.6945,0C9DF1AE-3F9C-4E73-9524-38F798BE21C2,0.9953,1.0197,1.0149,44.7011,2019-06-17T11:01:37.768,1.73E+04,22.0515,1819,
87,12,22,Tetrahymena,615.9349,0.4326,132.8025,133.4687,135.846,12214.4492,7551.436,11499.1572,0.7223,6/17/19,28.0042,0.4746,41.0219,45.1875,28FAB7DF-2FF2-4B38-B788-2EF1528E09EA,0.995,1.0229,1.0178,48.4908,2019-06-17T11:01:38.129,1.15E+04,18.4365,1819,
87,12,22,Tetrahymena,525.4547,0.4712,123.1821,132.029,136.6656,10261.2561,6161.4359,9060.8034,0.7678,6/17/19,25.8656,0.5184,36.4962,40.1265,5F8F0092-16C1-46FA-8B47-DC3E1B4D8997,0.933,1.1095,1.0351,33.4048,2019-06-17T11:01:38.465,9.06E+03,17.7135,1819,
87,12,22,Tetrahymena,579.9307,0.4917,121.6751,127.3192,130.3199,13912.083,7235.0297,10505.771,0.7901,6/17/19,27.1733,0.7512,31.5445,41.5725,02231CB6-0113-4FD0-A9B5-1B41EAA7B09B,0.9557,1.071,1.0236,42.297,2019-06-17T11:01:38.769,1.05E+04,19.1595,1819,
87,12,22,Tetrahymena,442.2765,0.6358,127.1965,127.6097,129.2386,10555.7573,5725.9801,6996.8825,0.9032,6/17/19,23.7302,1,23.7757,31.4505,8528C1B1-FDBB-4EB0-BB9A-B8A2BD1E5BAA,0.9968,1.0161,1.0128,42.3095,2019-06-17T11:01:38.900,7.00E+03,18.4365,1819,
87,12,22,Tetrahymena,776.1262,0.3798,117.5271,126.7511,129.9945,14959.9593,9638.5465,16265.3103,0.6613,6/17/19,31.4356,0.3947,49.6293,53.8635,AE9A1D2E-9C82-4B8E-93F1-BDBC793C8178,0.9272,1.1061,1.0256,34.9616,2019-06-17T11:01:39.335,1.63E+04,19.1595,1819,
87,12,22,Tetrahymena,481.9134,0.6604,106.3441,114.3102,116.75,9392.3705,6336.3854,7958.2452,0.9108,6/17/19,24.7708,0.6094,31.815,32.1735,B287443F-D9D0-4F3B-B73F-55179AB04D1C,0.9303,1.0979,1.0213,30.862,2019-06-17T11:01:39.508,7.96E+03,19.8825,1819,
87,12,22,Tetrahymena,572.4639,0.5859,127.8313,131.7636,134.0153,14125.6721,7669.4493,10303.5285,0.8699,6/17/19,26.9978,1,26.2003,36.5115,28B544A4-45E4-4150-A612-22BF3DC1EAFD,0.9702,1.0484,1.0171,42.7183,2019-06-17T11:01:39.640,1.03E+04,20.6055,1819,
87,12,22,Tetrahymena,472.6778,0.3309,118.569,129.0681,133.0026,6480.8044,4825.251,7730.5704,0.5869,6/17/19,24.5323,0.2165,56.0491,47.3565,AA34EE2E-8489-4C2B-A63A-35154B7929E1,0.9187,1.1217,1.0305,28.5968,2019-06-17T11:01:40.466,7.73E+03,16.9905,1819,
87,12,22,Tetrahymena,561.7396,0.4625,127.8269,133.8439,136.9112,12077.9629,6888.5306,10015.3564,0.7571,6/17/19,26.7438,0.5832,35.6267,41.5725,343AEBA0-8CF3-44D2-9073-6E78C4AD6052,0.955,1.0711,1.0229,41.648,2019-06-17T11:01:40.508,1.00E+04,18.4365,1819,
87,12,22,Tetrahymena,617.3399,0.4993,120.259,129.0367,132.8729,12237.5131,7942.414,11538.5266,0.7893,6/17/19,28.0361,0.518,38.7247,42.2955,0744E6E5-4B90-462B-B2FC-7C5504670651,0.932,1.1049,1.0297,35.5993,2019-06-17T11:01:41.553,1.15E+04,19.8825,1819,
87,12,22,Tetrahymena,732.1321,0.3243,136.3679,140.2927,142.828,13271.7558,8048.2286,14902.1185,0.5857,6/17/19,30.5316,0.3533,51.3488,56.0325,D258E55C-9A31-4BE9-85A0-0096D434A2FC,0.972,1.0474,1.0181,49.9539,2019-06-17T11:01:41.900,1.49E+04,16.9905,1819,
87,12,22,Tetrahymena,381.8631,0.4619,120.4615,132.1757,134.553,6458.4195,4705.2,5613.3926,0.7515,6/17/19,22.05,0.3281,42.4301,38.6805,63E9FFC6-77E2-43AA-A8F0-00D3F50EEEC1,0.9114,1.117,1.018,36.8557,2019-06-17T11:01:41.987,5.61E+03,17.7135,1819,
87,12,22,Tetrahymena,614.0618,0.4628,127.2794,132.3962,135.1202,14024.893,7642.6941,11446.7416,0.7604,6/17/19,27.9615,0.6484,34.8897,43.7415,EAA09EBE-DBE1-4EB8-88A5-213BE5C961B7,0.9614,1.0616,1.0206,44.3298,2019-06-17T11:01:42.074,1.14E+04,19.1595,1819,
87,12,22,Tetrahymena,587.4026,0.3465,137.3532,140.334,143.371,9751.2784,5672.3379,10709.4602,0.6155,6/17/19,27.3478,0.3801,44.1274,48.8025,A1B24675-D322-4497-9BF5-6BC17ACC2180,0.9788,1.0438,1.0216,53.8799,2019-06-17T11:01:42.118,1.07E+04,15.5445,1819,
87,12,22,Tetrahymena,561.7396,0.4314,131.6013,137.5296,141.5414,10587.9629,6478.1177,10015.3564,0.7213,6/17/19,26.7438,0.4637,39.7271,43.0185,4458BAA4-001C-4061-BFE7-B3CC54BF67CD,0.9569,1.0755,1.0292,38.9178,2019-06-17T11:01:42.900,1.00E+04,17.7135,1819,
87,12,22,Tetrahymena,532.8868,0.4473,129.0636,134.1194,137.2233,10498.2693,6106.2048,9253.7174,0.7422,6/17/19,26.0479,0.5199,36.7058,42.2955,66CA60CF-C8CE-4373-97FD-C20FB9BB81A6,0.9623,1.0632,1.0231,37.2379,2019-06-17T11:01:43.032,9.25E+03,17.7135,1819,
87,12,22,Tetrahymena,626.2424,0.4352,128.2389,133.0235,135.7591,13244.9249,7711.7583,11789.014,0.7262,6/17/19,28.2375,0.5399,38.6768,45.9105,9AF4DA63-6096-4F89-AB16-6F8281DC345F,0.964,1.0586,1.0206,39.123,2019-06-17T11:01:43.466,1.18E+04,19.1595,1819,
87,12,22,Tetrahymena,564.5362,0.4213,111.3564,122.0663,125.4993,10328.0473,6313.6283,10090.2405,0.7138,6/17/19,26.8103,0.4412,40.7269,45.1875,53494E89-F624-435A-A479-974CD6B2CA15,0.9123,1.127,1.0281,31.5842,2019-06-17T11:01:43.815,1.01E+04,17.7135,1819,
87,12,22,Tetrahymena,367.7592,0.5583,121.0967,128.2095,132.8271,8839.1218,3990.3271,5305.2894,0.848,6/17/19,21.639,1,22.4099,31.4505,78C0B33C-7DE4-4831-AA80-25F4023828AB,0.9445,1.0969,1.036,35.885,2019-06-17T11:01:43.815,5.31E+03,16.2675,1819,
87,12,22,Tetrahymena,805.9959,0.5404,129.4794,132.1962,135.1069,17387.1546,12988.0476,17213.2575,0.8247,6/17/19,32.0348,0.4788,45.8805,47.3565,DA6925EF-5B59-45F3-B3BD-DD02C22C552C,0.9794,1.0435,1.022,43.5296,2019-06-17T11:01:43.858,1.72E+04,25.6665,1819,
87,12,22,Tetrahymena,612.6571,0.5582,113.8193,122.7207,126.7502,17255.4897,8676.1698,11407.4878,0.8497,6/17/19,27.9295,1,28.0078,40.1265,B6AC3414-0D29-43FC-A2D9-9A019745D919,0.9275,1.1136,1.0328,32.2868,2019-06-17T11:01:43.946,1.14E+04,21.3285,1819,
87,12,22,Tetrahymena,511.0718,0.4925,120.5551,129.1657,132.7949,8754.7958,6017.1769,8691.3385,0.784,6/17/19,25.5092,0.4217,39.7241,40.1265,E7370DD0-FDA8-44F5-8E75-7165B4B21F9A,0.9333,1.1015,1.0281,33.7005,2019-06-17T11:01:44.032,8.69E+03,18.4365,1819,
87,12,22,Tetrahymena,291.9893,0.488,125.0419,134.4993,138.0275,5473.1541,2472.1412,3753.3087,0.7851,6/17/19,19.2814,0.722,23.7337,29.2815,03CA6DF1-C3EF-4268-9964-3203AC154486,0.9297,1.1038,1.0262,39.2219,2019-06-17T11:01:44.729,3.75E+03,13.3755,1819,
87,12,22,Tetrahymena,735.4392,0.414,125.7369,127.2242,129.8229,16061.7062,9848.101,15003.2032,0.7059,6/17/19,30.6005,0.4793,44.6482,50.9715,9AA09596-3F73-45D6-8756-82B81AA29B6A,0.9883,1.0325,1.0204,38.7879,2019-06-17T11:01:44.772,1.50E+04,19.1595,1819,
87,12,22,Tetrahymena,602.8293,0.37,137.4361,140.4917,143.0611,10529.5832,6158.4584,11134.1045,0.6485,6/17/19,27.7046,0.4136,42.7926,47.3565,CCC807C3-226F-4E47-B977-616E96892423,0.9783,1.0409,1.0183,49.658,2019-06-17T11:01:45.077,1.11E+04,16.2675,1819,
87,12,22,Tetrahymena,754.8236,0.467,121.0306,128.1906,132.5099,16915.2063,10524.2733,15600.2646,0.7646,6/17/19,31.0011,0.5431,41.7945,48.0795,3556BB52-43D0-4CAB-8F5E-C158175F66D1,0.9441,1.0948,1.0337,34.2287,2019-06-17T11:01:45.120,1.56E+04,21.3285,1819,
87,12,22,Tetrahymena,791.7657,0.4456,120.428,127.7887,131.6127,12079.5743,12335.1807,16759.4147,0.6849,6/17/19,31.7507,0.2516,62.3922,50.9715,296892EB-27F4-46B7-B81A-913F54441F77,0.9424,1.0929,1.0299,39.1087,2019-06-17T11:01:45.164,1.68E+04,24.2205,1819,
87,12,22,Tetrahymena,655.3373,0.4698,126.9053,133.0084,136.5116,12885.6073,8277.3261,12620.0528,0.7658,6/17/19,28.886,0.4879,41,45.1875,8E91EF6B-9D96-4296-9AE4-152AC005A0CD,0.9541,1.0757,1.0263,41.2894,2019-06-17T11:01:45.250,1.26E+04,19.8825,1819,
87,12,22,Tetrahymena,631.8684,0.5182,111.1518,123.5692,126.8835,10869.7171,8348.1232,11948.2338,0.8124,6/17/19,28.3641,0.3819,45.6155,43.0185,1B66D3AF-1C4C-442A-94B3-56EF5A877297,0.8995,1.1415,1.0268,31.3917,2019-06-17T11:01:45.425,1.19E+04,19.8825,1819,
87,12,22,Tetrahymena,671.7911,0.4324,132.9868,137.1519,139.7473,12713.752,8008.7888,13098.3076,0.7246,6/17/19,29.2464,0.459,42.5131,45.9105,BA81CD33-27D7-4AC3-AD5D-DEDC405F4986,0.9696,1.0508,1.0189,46.3276,2019-06-17T11:01:45.693,1.31E+04,18.4365,1819,
87,12,22,Tetrahymena,515.2452,0.5832,122.0727,127.0479,130.2676,10816.1483,6851.1415,8798.0145,0.863,6/17/19,25.6131,0.6142,33.1717,36.5115,D33FC94C-F799-4C74-8B57-969F1B48E823,0.9608,1.0671,1.0253,33.9562,2019-06-17T11:01:45.772,8.80E+03,20.6055,1819,
87,12,22,Tetrahymena,482.8375,0.6434,100.0854,107.857,110.4239,10864.9793,6162.808,7981.1478,0.9089,6/17/19,24.7945,1,24.0056,32.1735,45EC36AE-D1B2-43ED-ADA0-66456E73EEEB,0.9279,1.1033,1.0238,37.1331,2019-06-17T11:01:46.135,7.98E+03,19.8825,1819,
87,12,22,Tetrahymena,493.9351,0.6192,113.641,118.2579,119.9652,7568.5293,6319.2344,8257.8815,0.8867,6/17/19,25.0778,0.3707,41.2407,34.3425,640B7660-EFD5-4BD7-8D46-30EF5F96E25F,0.961,1.0557,1.0144,33.1116,2019-06-17T11:01:46.860,8.26E+03,19.8825,1819,
87,12,22,Tetrahymena,653.4582,0.4754,139.4884,140.7629,143.0381,15087.1217,8566.787,12565.8116,0.7746,6/17/19,28.8446,0.6307,36.4147,44.4645,A430F117-8703-496E-8594-B3A6929E89CA,0.9909,1.0254,1.0162,42.0913,2019-06-17T11:01:47.120,1.26E+04,20.6055,1819,
87,12,22,Tetrahymena,549.6299,0.5715,116.4125,124.2217,127.3514,14327.263,7202.9358,9693.2484,0.8579,6/17/19,26.4539,1,26.3244,36.5115,6D97FA25-6091-4DAD-8121-0BE0493AAC74,0.9371,1.094,1.0252,37.5174,2019-06-17T11:01:47.426,9.69E+03,19.8825,1819,
87,12,22,Tetrahymena,614.9983,0.3116,122.3759,132.588,136.5471,10261.6113,6134.4563,11472.9384,0.5667,6/17/19,27.9829,0.3222,50.1152,53.1405,04E53329-8F0B-45DE-B7F3-458301428AC8,0.923,1.1158,1.0299,34.2685,2019-06-17T11:01:47.687,1.15E+04,14.8215,1819,
87,12,22,Tetrahymena,409.7127,0.7173,110.3636,116.0186,119.2717,8059.6001,5148.6554,6238.5396,0.9447,6/17/19,22.8399,1,21.7307,28.5585,522E90DA-70AD-4CE0-8AD0-5759E1E77BF4,0.9513,1.0807,1.028,33.3455,2019-06-17T11:01:47.904,6.24E+03,18.4365,1819,
87,12,22,Tetrahymena,711.3614,0.4403,117.2974,125.623,129.3094,12796.7308,9260.3019,14272.4723,0.7336,6/17/19,30.0954,0.3678,49.3831,48.0795,73608DB8-4938-4126-B6FD-8F007B1AE658,0.9337,1.1024,1.0293,33.8519,2019-06-17T11:01:48.383,1.43E+04,20.6055,1819,
87,12,22,Tetrahymena,529.6345,0.3217,121.7412,129.5051,132.8231,8594.6164,5095.2669,9169.1323,0.578,6/17/19,25.9683,0.3282,46.661,49.5255,FA0B978F-CB54-4D71-8F70-F006F7B0D931,0.94,1.091,1.0256,37.3346,2019-06-17T11:01:48.730,9.17E+03,14.8215,1819,
87,12,22,Tetrahymena,480.5274,0.5833,123.0841,125.7052,127.9839,11610.4359,6028.5232,7923.9374,0.8686,6/17/19,24.7351,1,24.5425,33.6195,A0145F20-ABB2-4D41-8016-C63DEE26E1A8,0.9791,1.0398,1.0181,33.5528,2019-06-17T11:01:48.775,7.92E+03,18.4365,1819,
87,12,22,Tetrahymena,302.2892,0.3087,115.1845,130.2125,134.2036,4386.9832,2518.7616,3953.6455,0.5591,6/17/19,19.6185,0.2622,43.3168,41.5725,DD857A76-38CA-463B-8C8F-327735A185C3,0.8846,1.1651,1.0307,25.3441,2019-06-17T11:01:48.861,3.95E+03,10.4835,1819,
87,12,22,Tetrahymena,532.4221,0.5652,122.4438,129.0279,132.4057,13349.1543,7376.6763,9241.6162,0.8528,6/17/19,26.0365,0.7848,30.2179,37.9575,B35C9ED7-7618-45CB-BAA1-0809093AA78A,0.949,1.0814,1.0262,34.5133,2019-06-17T11:01:48.947,9.24E+03,19.8825,1819,
87,12,22,Tetrahymena,636.5586,0.4325,118.8036,128.2308,132.172,12305.4786,8804.4271,12081.5159,0.7238,6/17/19,28.4691,0.3657,48.9299,48.8025,B4098764-DC10-42F0-9227-D15D498D52B6,0.9265,1.1125,1.0307,28.9444,2019-06-17T11:01:49.078,1.21E+04,19.8825,1819,
87,12,22,Tetrahymena,785.129,0.503,131.4253,132.8719,135.566,21366.4,12416.6324,16549.1366,0.8004,6/17/19,31.6174,0.7009,38.1144,47.3565,522ED565-FB2E-45B3-AD80-0816962C5E02,0.9891,1.0315,1.0203,43.3257,2019-06-17T11:01:49.209,1.65E+04,22.7745,1819,
87,12,22,Tetrahymena,653.928,0.4678,123.5965,128.2537,131.3835,13987.6053,8609.7611,12579.3639,0.7656,6/17/19,28.8549,0.5301,39.8685,45.9105,3245373F-3389-406B-9A7D-2E05E115F0ED,0.9637,1.063,1.0244,39.5076,2019-06-17T11:01:49.252,1.26E+04,19.8825,1819,
87,12,22,Tetrahymena,517.5645,0.6279,117.8751,124.2291,126.9101,12221.9564,6825.5105,8857.4873,0.8999,6/17/19,25.6707,1,24.9661,33.6195,8DF35E0F-EC70-43F4-BD0A-A37D62ACCB8F,0.9489,1.0766,1.0216,34.0392,2019-06-17T11:01:49.382,8.86E+03,19.8825,1819,
87,12,22,Tetrahymena,516.6367,0.5017,119.3984,128.1084,131.5594,8154.9736,6823.1025,8833.6803,0.7696,6/17/19,25.6477,0.3282,45.8531,40.8495,BC1DE130-3B1B-4D5A-9583-CDDC00D0F164,0.932,1.1019,1.0269,31.3212,2019-06-17T11:01:49.469,8.83E+03,22.0515,1819,
87,12,22,Tetrahymena,465.7579,0.4733,125.7572,133.6009,137.0568,6686.7634,6052.7693,7561.434,0.7468,6/17/19,24.352,0.2501,51.4392,40.1265,7E691C79-2FF0-4C1A-A23B-8997266E7DE3,0.9413,1.0899,1.0259,27.1089,2019-06-17T11:01:49.993,7.56E+03,17.7135,1819,
87,12,22,Tetrahymena,702.4012,0.5008,137.1301,137.3335,139.4818,17155.8527,9834.2707,14003.6643,0.7983,6/17/19,29.9053,0.6811,36.1092,44.4645,8F4A3CF2-D960-4CC6-9F93-86B01CF89D50,0.9985,1.0171,1.0156,44.1984,2019-06-17T11:01:50.165,1.40E+04,21.3285,1819,
87,12,22,Tetrahymena,558.9438,0.305,120.5884,131.7504,134.5765,8651.7952,5555.0389,9940.6786,0.5539,6/17/19,26.6771,0.2685,53.4551,54.5865,860C4FFE-D3EC-4C6D-8269-7D89156BE36F,0.9153,1.116,1.0215,31.7411,2019-06-17T11:01:51.210,9.94E+03,15.5445,1819,
87,12,22,Tetrahymena,448.7151,0.5066,116.5722,121.6751,124.759,8856.538,4955.446,7150.2276,0.8014,6/17/19,23.9023,0.6137,31.0507,35.7885,7D53D3E1-A18B-4B34-871D-67B971B38F52,0.9581,1.0702,1.0253,36.2755,2019-06-17T11:01:51.340,7.15E+03,16.9905,1819,
87,12,22,Tetrahymena,624.8363,0.4022,126.0659,131.0471,134.2905,11716.6247,6857.3338,11749.3319,0.6913,6/17/19,28.2058,0.4654,40.9924,46.6335,F661541D-8601-4321-ADF4-A85ADF2C3345,0.962,1.0652,1.0247,40.3265,2019-06-17T11:01:51.471,1.17E+04,16.9905,1819,
87,12,22,Tetrahymena,480.9894,0.5876,111.5059,116.6188,118.4372,9714.2165,5814.0583,7935.3672,0.8705,6/17/19,24.747,0.6552,30.6567,34.3425,4AA8573A-8607-4BBD-9E12-F0713124832C,0.9562,1.0622,1.0156,34.3505,2019-06-17T11:01:51.601,7.94E+03,19.1595,1819,
87,12,22,Tetrahymena,627.1799,0.4829,129.6025,132.7634,135.6434,13341.9283,8557.1394,11815.4961,0.7808,6/17/19,28.2586,0.5055,40.5115,44.4645,A02DEC3E-8732-4A61-8819-8FB5C3ADCBF0,0.9762,1.0466,1.0217,35.0988,2019-06-17T11:01:51.645,1.18E+04,21.3285,1819,
87,12,22,Tetrahymena,619.2136,0.4487,117.7037,126.9532,129.8739,10965.4051,7340.7032,11591.0963,0.7427,6/17/19,28.0786,0.4151,43.2753,45.1875,181AC9D3-F2C5-4B0D-9437-1750BCE1BD9F,0.9271,1.1034,1.023,32.2057,2019-06-17T11:01:51.819,1.16E+04,18.4365,1819,
87,12,22,Tetrahymena,722.6873,0.423,128.3333,134.2973,137.1617,14348.704,9193.2256,14614.6838,0.7139,6/17/19,30.334,0.4474,45.0225,49.5255,F733E872-278D-4329-B1D0-D739653C299E,0.9556,1.0688,1.0213,41.5619,2019-06-17T11:01:51.862,1.46E+04,19.8825,1819,
87,12,22,Tetrahymena,732.6045,0.462,138.0204,139.6107,141.7267,16740.7107,9920.937,14916.5438,0.7598,6/17/19,30.5415,0.5825,39.7546,47.3565,4E5CF06D-512E-47C2-967B-A0320200227E,0.9886,1.0269,1.0152,46.5378,2019-06-17T11:01:52.167,1.49E+04,20.6055,1819,
87,12,22,Tetrahymena,483.7618,0.5832,115.6943,124.3429,128.2753,9387.4312,6373.8867,8004.0748,0.8658,6/17/19,24.8182,0.5195,35.3783,34.3425,B6F1FC6B-EDD8-41AE-8666-C2291D4BEA8B,0.9304,1.1087,1.0316,34.4019,2019-06-17T11:01:52.297,8.00E+03,19.8825,1819,
87,12,22,Tetrahymena,453.7779,0.6146,119.5237,126.874,129.9178,6547.8449,5932.1949,7271.5815,0.8483,6/17/19,24.0368,0.3473,41.0398,33.6195,8FFF32B1-F878-49FB-AF68-C758CECE4741,0.9421,1.087,1.024,37.267,2019-06-17T11:01:52.558,7.27E+03,20.6055,1819,
87,12,22,Tetrahymena,499.9523,0.4439,115.8138,126.0968,129.7498,9027.1338,5616.3456,8409.2383,0.7385,6/17/19,25.2301,0.44,39.0114,41.5725,0D40FB4B-BA0F-4AEF-A262-AF71D79D93B8,0.9185,1.1203,1.029,29.6373,2019-06-17T11:01:52.992,8.41E+03,16.9905,1819,
87,12,22,Tetrahymena,719.383,0.4927,122.8057,127.577,130.3371,18079.0247,9896.682,14514.5659,0.7915,6/17/19,30.2646,0.7316,35.036,45.1875,DCF584D5-F054-4E71-AADF-56933533BC04,0.9626,1.0613,1.0216,38.3022,2019-06-17T11:01:53.035,1.45E+04,20.6055,1819,
87,12,22,Tetrahymena,535.6753,0.3573,115.5718,126.9414,130.2955,7799.6124,5358.6328,9326.4476,0.6229,6/17/19,26.116,0.2882,49.2586,46.6335,0A80A3FE-E1CB-46A7-9EC4-0F91BD90756C,0.9104,1.1274,1.0264,37.2755,2019-06-17T11:01:53.210,9.33E+03,17.7135,1819,
87,12,22,Tetrahymena,647.353,0.503,123.6358,130.1811,133.9068,16183.6757,8809.3992,12390.121,0.8019,6/17/19,28.7095,0.7354,33.651,43.0185,C9D7676F-618E-47D2-BA86-953180D80C3A,0.9497,1.0831,1.0286,38.8288,2019-06-17T11:01:53.559,1.24E+04,20.6055,1819,
87,12,22,Tetrahymena,461.148,0.5242,130.4211,136.148,139.3753,7062.4623,5929.0065,7449.4526,0.8072,6/17/19,24.2312,0.3087,45.525,36.5115,F4D5DBFC-C5D7-428C-AA08-3D0B76E4EBF7,0.9579,1.0687,1.0237,39.0069,2019-06-17T11:01:53.950,7.45E+03,21.3285,1819,
87,12,22,Tetrahymena,587.4026,0.4958,127.661,132.3653,135.4598,13978.6471,7595.1533,10709.4602,0.7948,6/17/19,27.3478,0.701,33.0849,41.5725,69F44999-65F1-4D2D-951D-58A0CFF1CDB1,0.9645,1.0611,1.0234,46.2524,2019-06-17T11:01:54.691,1.07E+04,19.1595,1819,
87,12,22,Tetrahymena,549.1644,0.6016,123.2226,127.7811,130.7404,13618.1295,7322.1097,9680.9375,0.8791,6/17/19,26.4427,1,25.8827,35.7885,737F996B-AAE3-42F8-9B33-324700715BCE,0.9643,1.061,1.0232,40.7698,2019-06-17T11:01:54.864,9.68E+03,20.6055,1819,
87,12,22,Tetrahymena,568.7325,0.6545,104.6745,112.6986,115.8449,11379.9516,8286.1302,10202.9525,0.9088,6/17/19,26.9097,0.5509,36.279,35.0655,56591EA9-6718-4D75-B859-011100AB462F,0.9288,1.1067,1.0279,28.1506,2019-06-17T11:01:55.124,1.02E+04,22.7745,1819,
